Date,BSC Name,Cell Name,TCH Availability Rate,CSSR,CDR
11/12/2020,BSC38,HSNAB2,99.54,98.46,0.87
11/12/2020,BSC38,HSNAB3,99.66,98.84,0.67
11/12/2020,BSC38,IHSAN1,100,97.07,1.3
11/12/2020,BSC38,IHSAN2,100,98.95,0.62
11/12/2020,BSC38,IHSAN3,100,98.92,0.97
11/12/2020,BSC38,KBRIST1,100,95.92,1.52
11/12/2020,BSC38,KBRIST2,100,99.35,0.32
11/12/2020,BSC38,KBRIST3,100,96.86,2.56
11/12/2020,BSC38,KLGRB1,100,95.2,1.08
11/12/2020,BSC38,KLGRB2,100,98.46,0.82
11/12/2020,BSC38,KLGRB3,100,97.4,0.93
11/12/2020,BSC38,KLKEST1,100,99.13,0.58
11/12/2020,BSC38,KLKEST2,100,90.27,7.77
11/12/2020,BSC38,KLKEST3,100,98.82,0.38
11/12/2020,BSC38,KLKGAT1,100,99.01,0.43
11/12/2020,BSC38,KLKGAT2,100,97.74,0.76
11/12/2020,BSC38,KLKGAT3,100,99.19,0.32
11/12/2020,BSC38,KLKLA1,100,96.11,4.62
11/12/2020,BSC38,KLKLA2,100,79.48,7.59
11/12/2020,BSC38,KLKLA3,100,99.4,0.21
11/12/2020,BSC38,KLKWH21,100,96.5,1.99
11/12/2020,BSC38,KLKWH22,100,98.39,0.83
11/12/2020,BSC38,KLKWH23,100,95.84,1.37
11/12/2020,BSC38,KLKWHD1,100,98.44,0.82
11/12/2020,BSC38,KLKWHD2,100,96.26,1.75
11/12/2020,BSC38,KLKWHD3,100,98.18,0.65
11/12/2020,BSC38,KLKWST1,27.05,89.48,52.12
11/12/2020,BSC38,KLKWST2,26.92,88.02,51.87
11/12/2020,BSC38,KTMKOS1,100,96.88,1.72
11/12/2020,BSC38,KTMKOS2,100,98.15,0.5
11/12/2020,BSC38,KTMKOS3,100,92.79,1.25
11/12/2020,BSC38,LFAMRK1,100,98.19,0.25
11/12/2020,BSC38,LFAMRK2,100,98.93,0.48
11/12/2020,BSC38,LFAMRK3,100,98.84,0.3
11/12/2020,BSC38,MNWARA1,100,99.1,0.32
11/12/2020,BSC38,MNWARA2,100,99.34,0.39
11/12/2020,BSC38,MNWARA3,100,97.06,0.49
11/12/2020,BSC38,MSHAEL1,100,99.75,1.38
11/12/2020,BSC38,MSHAEL2,100,98.9,0.49
11/12/2020,BSC38,MSHAEL3,100,99.11,0.34
11/12/2020,BSC38,OMOSHR1,100,96.99,0.97
11/12/2020,BSC38,OMOSHR2,100,96.34,1.32
11/12/2020,BSC38,OMOSHR3,100,97.35,1.34
11/12/2020,BSC38,REFORC1,99.5,96.68,1.16
11/12/2020,BSC38,REFORC2,99.5,96.46,1.58
11/12/2020,BSC38,REFORC3,99.49,98.36,1.44
11/12/2020,BSC38,RIKANI1,100,95.64,2.26
11/12/2020,BSC38,RIKANI2,100,98.78,0.47
11/12/2020,BSC38,RIKANI3,100,97.95,0.51
11/12/2020,BSC38,SAHABA1,100,97.11,0.9
11/12/2020,BSC38,SAHABA2,100,96.33,1.01
11/12/2020,BSC38,SAHABA3,100,98.2,1.24
11/12/2020,BSC38,SALMN1,99.66,88.3,0.85
11/12/2020,BSC38,SALMN2,99.65,96.78,0.89
11/12/2020,BSC38,SALMN3,99.66,97.24,0.75
11/12/2020,BSC38,SNGAAT1,100,97.99,1.8
11/12/2020,BSC38,SNGAAT2,100,99.02,0.52
11/12/2020,BSC38,SNGAAT3,100,98.49,1.26
11/12/2020,BSC38,SOGJAW1,100,91.85,3.47
11/12/2020,BSC38,SOGJAW2,100,98.62,0.83
11/12/2020,BSC38,SOGJAW3,100,99.07,0.51
11/12/2020,BSC38,SWAGI1,100,98.57,0.98
11/12/2020,BSC38,SWAGI2,100,96.53,0.68
11/12/2020,BSC38,SWAGI3,100,96.65,0.96
11/12/2020,BSC38,TRKHSP1,100,98.78,0.52
11/12/2020,BSC38,TRKHSP2,100,97.97,0.63
11/12/2020,BSC38,TRKHSP3,100,98.18,0.71
11/12/2020,BSC38,TRTBGA1,99.68,63.65,0.54
11/12/2020,BSC38,TRTBGA2,99.66,98.04,0.56
11/12/2020,BSC38,TRTBGA3,99.69,86.56,0.76
11/12/2020,BSC38,YAGOOT1,99.65,96.41,1.42
11/12/2020,BSC38,YAGOOT2,99.65,92.41,1.87
11/12/2020,BSC38,YAGOOT3,99.65,96.42,2.15
11/12/2020,BSC55,ABOHWA1,100,98.88,0.14
11/12/2020,BSC55,ABOHWA2,100,97.72,0.28
11/12/2020,BSC55,ABOHWA3,100,95.99,0.46
11/12/2020,BSC55,AGRCL1,100,95.07,0.32
11/12/2020,BSC55,AGRCL2,100,94.54,1.32
11/12/2020,BSC55,AGRCL3,100,94.04,1.04
11/12/2020,BSC55,AGRCL4,100,93.56,5.33
11/12/2020,BSC55,ALGALI1,100,99.08,0.21
11/12/2020,BSC55,ALGALI2,100,98.84,0.27
11/12/2020,BSC55,ALGALI3,100,97.37,0.22
11/12/2020,BSC55,ALIMAN1,100,97.89,0.29
11/12/2020,BSC55,ALIMAN2,100,98.17,0.36
11/12/2020,BSC55,ALIMAN3,100,98.45,0.28
11/12/2020,BSC55,ALMAZ1,100,99.46,0.07
11/12/2020,BSC55,ALMAZ2,100,97.75,1.05
11/12/2020,BSC55,ALMAZ3,100,98.88,0.72
11/12/2020,BSC55,ALSUNT1,100,94.92,4.22
11/12/2020,BSC55,ALSUNT2,100,94.49,6.29
11/12/2020,BSC55,ARABI1,100,99.12,0.65
11/12/2020,BSC55,ARABI2,100,97.93,0.76
11/12/2020,BSC55,BRHNIA1,100,98.68,0.51
11/12/2020,BSC55,BRHNIA2,100,97.17,0.66
11/12/2020,BSC55,BRHNIA3,100,97.55,0.64
11/12/2020,BSC55,BUSGBR1,100,99.35,0.34
11/12/2020,BSC55,BUSGBR2,100,99.08,0.26
11/12/2020,BSC55,CENTR1,99.94,97.65,0.92
11/12/2020,BSC55,CENTR2,99.91,95.78,1.02
11/12/2020,BSC55,CENTR3,100,91.85,1.4
11/12/2020,BSC55,COMRCE1,100,97.16,0.23
11/12/2020,BSC55,COMRCE2,100,98.77,0.09
11/12/2020,BSC55,COMRCE3,100,90.49,0.39
11/12/2020,BSC55,CURNCY1,100,98.68,0.17
11/12/2020,BSC55,CURNCY2,100,96.15,0.31
11/12/2020,BSC55,CURNCY3,100,93.09,0.77
11/12/2020,BSC55,DAME1,99.62,99.08,0.32
11/12/2020,BSC55,DAME2,99.55,92.26,0.46
11/12/2020,BSC55,DAME3,99.62,98.76,0.42
11/12/2020,BSC55,DEUEM1,100,99.5,0.17
11/12/2020,BSC55,DEUEM2,100,98.79,0.52
11/12/2020,BSC55,DEUEM3,100,98.44,0.42
11/12/2020,BSC55,DEUMC1,100,97.37,0.38
11/12/2020,BSC55,DEUMC2,100,98.26,0.74
11/12/2020,BSC55,DEUMC3,100,98.47,0.4
11/12/2020,BSC55,DUHOT1,100,99.11,0.17
11/12/2020,BSC55,DUHOT2,100,98.33,0.21
11/12/2020,BSC55,DUHOT3,100,98.81,0.17
11/12/2020,BSC55,DWNTWN1,100,95.08,0.64
11/12/2020,BSC55,DWNTWN2,100,98.64,0.31
11/12/2020,BSC55,DWNTWN3,100,98.11,0.29
11/12/2020,BSC55,EDALLA1,100,99.39,0.24
11/12/2020,BSC55,EDALLA2,100,98.29,0.18
11/12/2020,BSC55,ELHTF1,99.22,98.49,0.48
11/12/2020,BSC55,ELHTF2,99.21,96.92,0.53
11/12/2020,BSC55,ELHTF3,99.21,96.3,1.1
11/12/2020,BSC55,ELKHYL1,100,97.77,0.43
11/12/2020,BSC55,ELKHYL2,100,96.15,0.75
11/12/2020,BSC55,ELKHYL3,100,96.78,0.49
11/12/2020,BSC55,ESBTLY1,100,97.97,0.16
11/12/2020,BSC55,ESBTLY2,100,96.28,0.07
11/12/2020,BSC55,EYWA1,98.02,97.04,1.22
11/12/2020,BSC55,EYWA2,98.83,95.65,2.37
11/12/2020,BSC55,FATEH1,100,99.58,0.3
11/12/2020,BSC55,FATEH2,100,99.17,6.29
11/12/2020,BSC55,FATEH3,100,96.54,0.81
11/12/2020,BSC55,FAYBNK1,100,94.82,0
11/12/2020,BSC55,FAYBNK2,100,98.12,0.19
11/12/2020,BSC55,FAYSL1,100,97.8,0.34
11/12/2020,BSC55,FAYSL2,100,98.89,0.27
11/12/2020,BSC55,FAYSL3,100,94.22,0.36
11/12/2020,BSC55,FRMBNK1,100,96.72,0.51
11/12/2020,BSC55,FRMBNK2,100,98.39,0.36
11/12/2020,BSC55,FRMBNK3,100,96.77,0.95
11/12/2020,BSC55,GABAST1,100,96.8,0.24
11/12/2020,BSC55,GABAST2,100,99.23,0.47
11/12/2020,BSC55,GABAST3,100,96.68,0.39
11/12/2020,BSC55,GABBR1,100,97.65,0.45
11/12/2020,BSC55,GABBR2,100,99.22,0.36
11/12/2020,BSC55,GABBR3,100,97.87,0.59
11/12/2020,BSC55,GAMAST1,100,98.06,0.29
11/12/2020,BSC55,GAMAST2,100,97.87,0.32
11/12/2020,BSC55,GAMAST3,100,94.02,0.32
11/12/2020,BSC55,GANOBE1,100,97.09,0.98
11/12/2020,BSC55,GANOBE2,100,98.35,0.18
11/12/2020,BSC55,GANOBE3,100,97.18,0.58
11/12/2020,BSC55,GMARK1,100,98.34,0.34
11/12/2020,BSC55,GMARK2,100,98.68,0.31
11/12/2020,BSC55,GMARK3,100,98.35,0.34
11/12/2020,BSC55,GMHOR1,100,92.22,1.67
11/12/2020,BSC55,GMHOR2,100,91.67,1.14
11/12/2020,BSC55,GMHRIA1,100,96.82,0.18
11/12/2020,BSC55,GMHRIA2,100,97.56,0.19
11/12/2020,BSC55,GMHRIA3,100,96.06,0.4
11/12/2020,BSC55,GNPOC1,100,99.72,0
11/12/2020,BSC55,GNPOC2,100,98.5,0.32
11/12/2020,BSC55,GOOZ21,100,98.77,0.33
11/12/2020,BSC55,GOOZ22,100,99.21,0.37
11/12/2020,BSC55,GOOZ23,100,97.4,0.64
11/12/2020,BSC55,GOUZC1,100,98.75,0.35
11/12/2020,BSC55,GOUZC2,100,97.19,0.67
11/12/2020,BSC55,GOUZC3,100,96.06,0.59
11/12/2020,BSC55,GYADA1,100,95.82,0.54
11/12/2020,BSC55,GYADA2,100,93.32,0.49
11/12/2020,BSC55,GYADA3,100,95.64,0.45
11/12/2020,BSC55,HIGAZY1,100,98.96,0.19
11/12/2020,BSC55,HIGAZY2,100,98.68,0.43
11/12/2020,BSC55,HIGAZY3,100,97.64,0.74
11/12/2020,BSC55,HILTON,99.7,86.37,0
11/12/2020,BSC55,HMAMA1,100,98.33,0.51
11/12/2020,BSC55,HMAMA2,100,97.48,0.33
11/12/2020,BSC55,HMAMA3,100,96.97,0.7
11/12/2020,BSC55,HOREA1,100,98.91,0.17
11/12/2020,BSC55,HOREA2,100,99.06,0.19
11/12/2020,BSC55,HOREA3,100,97.08,0.36
11/12/2020,BSC55,HQ1,100,80.75,10.07
11/12/2020,BSC55,HQ2,100,87.45,0.95
11/12/2020,BSC55,HQ3,100,93.79,0.16
11/12/2020,BSC55,HWADIS1,100,97.64,0.29
11/12/2020,BSC55,HWADIS2,100,98.33,0.11
11/12/2020,BSC55,HYZHOR1,100,96.95,0.68
11/12/2020,BSC55,HYZHOR2,100,98.8,0.26
11/12/2020,BSC55,HYZHOR3,100,97.55,0.33
11/12/2020,BSC55,ISBNK1,100,97.96,0.35
11/12/2020,BSC55,ISBNK2,100,98.83,0.63
11/12/2020,BSC55,ISBNK3,100,98.56,0.57
11/12/2020,BSC55,JAKSON1,100,97.91,0.78
11/12/2020,BSC55,JAKSON2,100,97.19,1.08
11/12/2020,BSC55,KAMBAL1,100,98.75,0.21
11/12/2020,BSC55,KAMBAL2,100,98.02,0.35
11/12/2020,BSC55,KAMBAL3,100,97.81,0.25
11/12/2020,BSC55,KHNSC1,100,97.32,0.67
11/12/2020,BSC55,KHNSC2,100,98.95,0.24
11/12/2020,BSC55,KHNSC3,100,98.4,0.4
11/12/2020,BSC55,KRDUNV1,100,96.38,0.47
11/12/2020,BSC55,KRDUNV2,100,95.14,0.31
11/12/2020,BSC55,KRDUNV3,100,96.85,0.27
11/12/2020,BSC55,KTMSTD1,100,82.88,1.05
11/12/2020,BSC55,KTMSTD2,100,95.22,0.6
11/12/2020,BSC55,KTMSTD3,100,96.82,0.81
11/12/2020,BSC55,KTRENA1,100,97.59,0.49
11/12/2020,BSC55,KTRENA2,100,98.65,0.26
11/12/2020,BSC55,KTRENA3,100,95.21,1.51
11/12/2020,BSC55,KTTWO1,100,98.98,0.26
11/12/2020,BSC55,KTTWO2,100,98.12,0.25
11/12/2020,BSC55,KTTWO3,100,97.32,0.42
11/12/2020,BSC55,KWTBD1,100,99.58,1.01
11/12/2020,BSC55,KWTBD2,100,96.78,1.01
11/12/2020,BSC55,KWTBD3,100,97.17,0
11/12/2020,BSC55,MBTLHQ1,100,94.79,3.85
11/12/2020,BSC55,MBTLHQ2,100,97.82,0.98
11/12/2020,BSC55,MBTLHQ3,100,96.28,3.62
11/12/2020,BSC55,MGRAN1,100,94.4,0.18
11/12/2020,BSC55,MGRAN2,100,94.99,1.21
11/12/2020,BSC55,MGRAN3,100,93.13,0.89
11/12/2020,BSC55,MSARIF1,100,97.82,0.26
11/12/2020,BSC55,MSARIF2,100,98.28,0.3
11/12/2020,BSC55,MSARIF3,100,95.17,0.24
11/12/2020,BSC55,NEC1,100,99.52,0
11/12/2020,BSC55,NILE1,100,96.77,0.55
11/12/2020,BSC55,NILE2,100,97.7,0.17
11/12/2020,BSC55,NILE3,100,98.5,0.75
11/12/2020,BSC55,NILEN1,100,99.11,0.58
11/12/2020,BSC55,NILEN2,100,98.81,0.92
11/12/2020,BSC55,NILEN3,100,99.65,0.76
11/12/2020,BSC55,PDOC1,100,99.35,0.56
11/12/2020,BSC55,PDOC2,100,99.61,0.36
11/12/2020,BSC55,PDOC3,100,96.1,0
11/12/2020,BSC55,PGING1,100,98.47,0.32
11/12/2020,BSC55,PGING2,100,97.62,1
11/12/2020,BSC55,PGING3,100,96.8,0.65
11/12/2020,BSC55,PRESPL1,100,98.49,0.2
11/12/2020,BSC55,PRESPL2,100,95.72,2.69
11/12/2020,BSC55,PRESPL3,100,91.88,1.8
11/12/2020,BSC55,QASSOC1,100,98.4,0.31
11/12/2020,BSC55,QASSOC2,100,99.29,0.12
11/12/2020,BSC55,QASSOC3,100,99.62,0.25
11/12/2020,BSC55,RALWY1,100,99.22,0.17
11/12/2020,BSC55,RALWY2,100,98.13,0.19
11/12/2020,BSC55,RALWY3,100,99.18,0.38
11/12/2020,BSC55,RAYAH1,99.87,95.3,0.69
11/12/2020,BSC55,RAYAH2,99.87,93.48,1.17
11/12/2020,BSC55,RAYAH3,99.93,95.12,0.35
11/12/2020,BSC55,RMELA1,100,98.8,0.35
11/12/2020,BSC55,RMELA2,100,95.34,0.54
11/12/2020,BSC55,RMELA21,0,#DIV/0,#DIV/0
11/12/2020,BSC55,RMELA22,0,#DIV/0,#DIV/0
11/12/2020,BSC55,RMELA23,0,#DIV/0,#DIV/0
11/12/2020,BSC55,RMELA3,100,97.55,0.61
11/12/2020,BSC55,SAHIL1,100,89.27,0.34
11/12/2020,BSC55,SAHIL2,100,89.51,0.41
11/12/2020,BSC55,SAHIL3,100,96.56,0.76
11/12/2020,BSC55,SDAGA1,#DIV/0,#DIV/0,#DIV/0
11/12/2020,BSC55,SDNBNK1,100,98.98,0
11/12/2020,BSC55,SDNBNK2,100,97.68,0
11/12/2020,BSC55,SGANA1,100,99.64,0.19
11/12/2020,BSC55,SGANA2,100,99.57,0.16
11/12/2020,BSC55,SGANA21,100,98.33,0.64
11/12/2020,BSC55,SGANA22,100,98.25,0.47
11/12/2020,BSC55,SGANA23,100,97.1,1.22
11/12/2020,BSC55,SGANA3,100,98.77,0.3
11/12/2020,BSC55,SHEKAN1,100,91.08,0.67
11/12/2020,BSC55,SHEKAN2,100,99.48,0.12
11/12/2020,BSC55,SHEKAN3,100,98.3,0.08
11/12/2020,BSC55,SHMAL1,100,94.74,1.29
11/12/2020,BSC55,SHMAL2,100,96.45,0.93
11/12/2020,BSC55,SHMAL3,100,95.29,1.34
11/12/2020,BSC55,SMFOUR1,100,98.05,1.26
11/12/2020,BSC55,SMFOUR2,100,93.03,1.1
11/12/2020,BSC55,SMFOUR3,100,93.1,1.17
11/12/2020,BSC55,SOUTH1,100,99.08,0.31
11/12/2020,BSC55,SOUTH2,100,96.76,0.56
11/12/2020,BSC55,SOUTH3,100,97.01,0.57
11/12/2020,BSC55,STORE1,100,97.88,0.42
11/12/2020,BSC55,STORE2,100,96.68,0.5
11/12/2020,BSC55,STORE3,100,97.95,0.53
11/12/2020,BSC55,TABDI1,100,99.36,0.14
11/12/2020,BSC55,TABDI2,100,98.81,0.29
11/12/2020,BSC55,TABDI3,100,99.1,0.33
11/12/2020,BSC55,TAMNAT1,98.43,96.56,0.52
11/12/2020,BSC55,TAMNAT2,98.53,88.52,1.67
11/12/2020,BSC55,TAXES1,100,98.81,0.3
11/12/2020,BSC55,TAXES2,100,98.66,0.26
11/12/2020,BSC55,TAXES3,100,94.67,1.1
11/12/2020,BSC55,TKHTET1,100,98.72,0.38
11/12/2020,BSC55,TKHTET2,100,94.72,0.39
11/12/2020,BSC55,TMDON1,100,97.32,0.25
11/12/2020,BSC55,TMDON2,100,97.59,0.18
11/12/2020,BSC55,TMDON3,100,98.63,0.16
11/12/2020,BSC55,TOOTY1,100,95.48,0.73
11/12/2020,BSC55,TOOTY2,100,97.16,0.7
11/12/2020,BSC55,TOOTY3,100,95.63,2.08
11/12/2020,BSC55,TRISM1,100,98.09,0.39
11/12/2020,BSC55,TRISM2,100,97.17,0.87
11/12/2020,BSC55,TRISM3,100,98.24,0.4
11/12/2020,BSC55,TRNSA1,100,95.52,1.98
11/12/2020,BSC55,TRNSA2,100,98.15,0.45
11/12/2020,BSC55,TRNSA3,100,97.95,0.43
11/12/2020,BSC55,WAHAT1,0,#DIV/0,#DIV/0
11/12/2020,BSC55,WAHAT2,0,#DIV/0,#DIV/0
11/12/2020,BSC55,WAHAT3,0,#DIV/0,#DIV/0
11/12/2020,BSC55,WAHAT4,0,#DIV/0,#DIV/0
11/12/2020,BSC55,WASEET1,100,97.37,0.85
11/12/2020,BSC55,WASEET2,100,95.82,0.28
11/12/2020,BSC55,WASEET3,100,92.63,0.12
11/12/2020,BSC55,WESTRN1,96,99.13,0.36
11/12/2020,BSC55,WESTRN2,96,98.71,0.41
11/12/2020,BSC55,WESTRN3,96,99.33,0.2
11/12/2020,BSC55,WHNILE1,100,97.1,0.58
11/12/2020,BSC55,WHNILE2,100,96.61,1.13
11/12/2020,BSC55,WHNILE3,100,97.41,0.7
11/12/2020,BSC55,ZYTONA1,100,96.52,0.63
11/12/2020,BSC55,ZYTONA2,100,98.39,0.35
11/12/2020,BSC55,ZYTONA3,100,98.12,0.27
11/12/2020,BSC57,1STRT1,100,99.09,0.23
11/12/2020,BSC57,1STRT2,100,98.19,0.37
11/12/2020,BSC57,1STRT3,100,99.17,0.29
11/12/2020,BSC57,ABGDOM1,99.45,85.78,4.39
11/12/2020,BSC57,ABGDOM2,99.45,77.56,1.19
11/12/2020,BSC57,ABGDOM3,99.45,97.21,1.48
11/12/2020,BSC57,ALSLAM1,99.77,96.41,0.57
11/12/2020,BSC57,ALSLAM2,99.77,98.46,0.73
11/12/2020,BSC57,ALSLAM3,99.77,99.59,0.54
11/12/2020,BSC57,BAKERY1,100,98.09,0.26
11/12/2020,BSC57,BAKERY2,100,99.4,0.27
11/12/2020,BSC57,BAKERY3,100,98.77,0.35
11/12/2020,BSC57,BARKA1,100,96.88,0.48
11/12/2020,BSC57,BARKA2,100,86.9,1.37
11/12/2020,BSC57,BARKA3,100,98.27,0.44
11/12/2020,BSC57,BIADA1,75.3,92.96,0.89
11/12/2020,BSC57,BIADA2,75.29,90.88,0.56
11/12/2020,BSC57,BIADA3,75.29,91.49,0.68
11/12/2020,BSC57,DAFEEI1,100,95.3,0.94
11/12/2020,BSC57,DAFEEI2,100,98.63,0.44
11/12/2020,BSC57,DAFEEI3,100,97.33,1.22
11/12/2020,BSC57,DOUM1,100,98.53,0.41
11/12/2020,BSC57,DOUM2,100,99.1,0.35
11/12/2020,BSC57,DOUM3,100,99.33,0.4
11/12/2020,BSC57,DRSLAM1,100,97.39,0.54
11/12/2020,BSC57,DRSLAM2,100,99.39,0.11
11/12/2020,BSC57,DRSLAM3,100,99.28,0.25
11/12/2020,BSC57,ELNASR1,99.74,98.82,0.62
11/12/2020,BSC57,ELNASR2,99.74,98.41,0.55
11/12/2020,BSC57,ELNASR3,99.73,99.1,0.36
11/12/2020,BSC57,FAYHA1,99.57,96.82,1.14
11/12/2020,BSC57,FAYHA2,99.46,98.4,0.56
11/12/2020,BSC57,FAYHA3,99.46,94.12,0.74
11/12/2020,BSC57,GIBRIL1,99.73,98.34,1.06
11/12/2020,BSC57,GIBRIL2,99.74,98.64,0.74
11/12/2020,BSC57,GIBRIL3,99.74,98.26,0.83
11/12/2020,BSC57,GOFRAN1,100,96.44,0.84
11/12/2020,BSC57,GOFRAN2,100,98.94,0.44
11/12/2020,BSC57,GOFRAN3,100,99.5,0.2
11/12/2020,BSC57,IKHLAS1,99.44,98.81,0.4
11/12/2020,BSC57,IKHLAS2,99.45,98.92,0.5
11/12/2020,BSC57,IKHLAS3,99.45,95.32,2.97
11/12/2020,BSC57,JBRONA1,99.39,98.2,0.91
11/12/2020,BSC57,JBRONA2,99.39,97.4,6.06
11/12/2020,BSC57,JBRONA3,99.41,97.86,1.72
11/12/2020,BSC57,JRFHUB1,100,99.15,0.32
11/12/2020,BSC57,JRFHUB2,100,98.05,0.53
11/12/2020,BSC57,JRFHUB3,100,97.12,0.48
11/12/2020,BSC57,JRNLST1,99.46,85.58,0.68
11/12/2020,BSC57,JRNLST2,99.46,99.17,0.72
11/12/2020,BSC57,JRNLST3,99.46,98.35,0.62
11/12/2020,BSC57,KARKOJ1,100,94.07,0.2
11/12/2020,BSC57,KARKOJ2,100,99.07,0.45
11/12/2020,BSC57,KARKOJ3,100,98.17,0.54
11/12/2020,BSC57,MAHATA1,99.46,98.53,0.97
11/12/2020,BSC57,MAHATA2,99.46,98.54,0.61
11/12/2020,BSC57,MAHATA3,99.46,98.9,0.8
11/12/2020,BSC57,MGARBA1,100,99.27,0.78
11/12/2020,BSC57,MGARBA2,100,98.97,0.3
11/12/2020,BSC57,MGARBA3,100,98.56,0.41
11/12/2020,BSC57,MGRBA21,100,97.77,0.12
11/12/2020,BSC57,MGRBA22,100,91.82,0.43
11/12/2020,BSC57,MGRBA23,100,97.07,0.36
11/12/2020,BSC57,MUGTAB1,100,88.27,2.58
11/12/2020,BSC57,MUGTAB2,100,94.07,1.74
11/12/2020,BSC57,MUGTAB3,100,95.9,1.1
11/12/2020,BSC57,MYGMAW1,100,98.68,0.3
11/12/2020,BSC57,MYGMAW2,100,98.86,0.31
11/12/2020,BSC57,MYGMAW3,100,97.66,0.44
11/12/2020,BSC57,MYGOMA1,100,99.41,0.25
11/12/2020,BSC57,MYGOMA2,100,99.02,1.09
11/12/2020,BSC57,MYGOMA3,100,99.16,0.2
11/12/2020,BSC57,NASR241,100,95.85,1.22
11/12/2020,BSC57,NASR242,100,97.9,1.11
11/12/2020,BSC57,NASR243,100,98.91,0.5
11/12/2020,BSC57,NGAZO1,99.46,99.3,0.28
11/12/2020,BSC57,NGAZO2,99.46,99.32,0.33
11/12/2020,BSC57,NGAZO3,99.46,99.62,0.3
11/12/2020,BSC57,RAMALA1,60.44,98.74,1.07
11/12/2020,BSC57,RAMALA2,60.54,98.7,1.24
11/12/2020,BSC57,RAMALA3,61.69,97.42,1.21
11/12/2020,BSC57,REDAB1,99.43,96.58,0.79
11/12/2020,BSC57,REDAB2,98.53,96,0.98
11/12/2020,BSC57,REDAB3,93.97,95.37,1.17
11/12/2020,BSC57,REDCRS1,99.13,98.49,0.85
11/12/2020,BSC57,REDCRS2,99.13,98.64,0.85
11/12/2020,BSC57,REDCRS3,99.15,98.31,0.84
11/12/2020,BSC57,REHANA1,75.48,75.89,0.49
11/12/2020,BSC57,REHANA2,75.44,78.29,0.53
11/12/2020,BSC57,REHANA3,75.44,71.07,0.74
11/12/2020,BSC57,RHMAST1,100,91.4,0.93
11/12/2020,BSC57,RHMAST2,100,98.67,0.16
11/12/2020,BSC57,RHMAST3,100,99.57,0.11
11/12/2020,BSC57,SALMEN1,99.44,68.12,7.43
11/12/2020,BSC57,SALMEN2,99.44,94.26,1.87
11/12/2020,BSC57,SALMEN3,99.44,93.28,1.38
11/12/2020,BSC57,SAREI1,99.43,98.77,0.62
11/12/2020,BSC57,SAREI2,99.44,99.29,0.54
11/12/2020,BSC57,SAREI3,99.45,99.07,0.47
11/12/2020,BSC57,SARHAN1,100,99.03,0.27
11/12/2020,BSC57,SARHAN2,100,97.21,0.49
11/12/2020,BSC57,SARHAN3,100,97.11,0.48
11/12/2020,BSC57,SHABLA1,51.89,82.31,1.01
11/12/2020,BSC57,SHABLA2,51.89,98.73,1.23
11/12/2020,BSC57,SHABLA3,51.89,95.36,0.79
11/12/2020,BSC57,SHIGLA1,99.46,98.31,0.46
11/12/2020,BSC57,SHIGLA2,99.46,97.94,1.07
11/12/2020,BSC57,SHIGLA3,99.46,99.08,0.41
11/12/2020,BSC57,SHKMIN1,96.25,97.63,0.67
11/12/2020,BSC57,SHKMIN2,96.24,99.35,0.55
11/12/2020,BSC57,SHKMIN3,96.24,57.71,0.81
11/12/2020,BSC57,SLMNIA1,99.44,97.83,0.59
11/12/2020,BSC57,SLMNIA2,99.45,96.29,0.65
11/12/2020,BSC57,SLMNIA3,99.43,95.54,0.78
11/12/2020,BSC57,SOOG61,99.44,96.04,1.37
11/12/2020,BSC57,SOOG62,99.44,98.72,1.04
11/12/2020,BSC57,SOOG621,99.87,87.53,0.78
11/12/2020,BSC57,SOOG622,100,98.74,0.58
11/12/2020,BSC57,SOOG623,99.87,88.4,3.28
11/12/2020,BSC57,SOOG63,99.44,98.61,0.32
11/12/2020,BSC57,TKAML1,99.09,97.15,1.95
11/12/2020,BSC57,TKAML2,99.09,98.79,0.84
11/12/2020,BSC57,TKAML21,99.16,94.7,1.57
11/12/2020,BSC57,TKAML22,99.14,98.8,1.04
11/12/2020,BSC57,TKAML23,99.16,97.36,1.34
11/12/2020,BSC57,TKAML3,99.09,97.09,2.19
11/12/2020,BSC57,UMDOM1,100,75.19,5.16
11/12/2020,BSC57,UMDOM2,100,98.54,0.32
11/12/2020,BSC57,UMDOM3,100,77,4.12
11/12/2020,BSC57,WDDAFE1,99.44,98.32,0.7
11/12/2020,BSC57,WDDAFE2,99.44,99.28,0.49
11/12/2020,BSC57,WDDAFE3,99.44,97.95,0.7
11/12/2020,BSC57,WIHDA1,99.22,96.89,0.87
11/12/2020,BSC57,WIHDA2,99.22,89.34,2.98
11/12/2020,BSC57,WIHDA3,92.09,98.5,0.7
11/12/2020,BSC57,YOSFE1,99.46,96.69,1.36
11/12/2020,BSC57,YOSFE2,99.46,99.13,0.4
11/12/2020,BSC57,YOSFE3,99.46,98.07,0.74
11/12/2020,BSC57,YOUSF1,100,90.96,0.97
11/12/2020,BSC57,YOUSF2,100,96.55,0.48
11/12/2020,BSC57,YOUSF21,99.46,98.06,0.71
11/12/2020,BSC57,YOUSF22,99.46,87.53,3.61
11/12/2020,BSC57,YOUSF23,99.46,98.68,0.85
11/12/2020,BSC57,YOUSF3,100,94.97,0.91
11/12/2020,BSC57,YOUSF61,93.36,92.31,6.56
11/12/2020,BSC57,YOUSF62,93.16,91.85,5.75
